key,time,commitTime,PythonfileNum,pythonFile
#1247,2019-02-01 07:54:06,2019-02-01 02:54:06,4,"['onmt/modules/copy_generator.py', 'onmt/tests/test_copy_generator.py', 'onmt/tests/test_embeddings.py', 'onmt/tests/utils_for_tests.py']"
#1244,2019-02-06 13:11:46,2019-02-06 14:11:45,5,"['onmt/decoders/transformer.py', 'onmt/encoders/transformer.py', 'onmt/modules/multi_headed_attn.py', 'onmt/opts.py', 'onmt/utils/misc.py']"
#1243,2019-01-31 08:52:35,2019-01-31 09:52:35,2,"['onmt/__init__.py', 'setup.py']"
#1242,2019-02-01 07:52:32,2019-02-01 02:52:31,2,"['onmt/modules/structured_attention.py', 'onmt/tests/test_structured_attention.py']"
#1241,2019-01-31 08:19:26,2019-01-31 03:19:26,2,"['onmt/modules/embeddings.py', 'onmt/tests/test_embeddings.py']"
#1238,2019-01-30 12:53:18,2019-01-30 13:53:17,5,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/text_dataset.py', 'onmt/utils/misc.py']"
#1235,2019-01-29 17:45:03,2019-01-29 18:45:03,3,"['onmt/inputters/inputter.py', 'onmt/opts.py', 'preprocess.py']"
#1230,2019-01-29 13:59:07,2019-01-29 08:59:06,13,"['onmt/decoders/__init__.py', 'onmt/decoders/cnn_decoder.py', 'onmt/decoders/decoder.py', 'onmt/decoders/transformer.py', 'onmt/encoders/__init__.py', 'onmt/encoders/audio_encoder.py', 'onmt/encoders/cnn_encoder.py', 'onmt/encoders/encoder.py', 'onmt/encoders/image_encoder.py', 'onmt/encoders/mean_encoder.py', 'onmt/encoders/rnn_encoder.py', 'onmt/encoders/transformer.py', 'onmt/model_builder.py']"
#1222,2019-01-27 16:16:42,2019-01-27 17:16:41,2,"['onmt/opts.py', 'onmt/translate/translator.py']"
#1221,2019-02-04 07:21:29,2019-02-04 02:21:29,13,"['onmt/inputters/__init__.py', 'onmt/inputters/audio_dataset.py', 'onmt/inputters/datareader_base.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/tests/test_audio_dataset.py', 'onmt/tests/test_image_dataset.py', 'onmt/tests/test_preprocess.py', 'onmt/tests/test_text_dataset.py', 'onmt/translate/translator.py', 'preprocess.py']"
