key,time,commitTime,PythonfileNum,pythonFile
#446,2018-09-14 08:51:23,2018-09-14 11:51:22,3,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/core/models/tf_backend.py', 'deeppavlov/models/classifiers/keras_classification_model.py']"
#438,2018-09-27 09:32:58,2018-09-27 12:32:57,6,"['deeppavlov/dataset_readers/amazon_ecommerce_reader.py', 'deeppavlov/metrics/bleu.py', 'deeppavlov/models/preprocessors/ecommerce_preprocess.py', 'deeppavlov/skills/ecommerce_bot/__init__.py', 'deeppavlov/skills/ecommerce_bot/bot.py', 'tests/test_quick_start.py']"
#420,2018-09-21 08:57:50,2018-09-21 11:57:50,2,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/models/classifiers/keras_classification_model.py']"
#411,2018-08-29 13:34:11,2018-08-29 16:34:10,2,"['deeppavlov/models/preprocessors/dirty_comments_preprocessor.py', 'tests/test_quick_start.py']"
#405,2018-08-29 13:38:16,2018-08-29 16:38:15,9,"['deeppavlov/core/commands/utils.py', 'deeppavlov/dataset_readers/faq_reader.py', 'deeppavlov/dataset_readers/line_reader.py', 'deeppavlov/models/classifiers/cos_sim_classifier.py', 'deeppavlov/models/classifiers/logreg_classifier.py', 'deeppavlov/models/vectorizers/sentence2vector_w2v_avg.py', 'deeppavlov/models/vectorizers/sentence2vector_w2v_tfidf.py', 'deeppavlov/models/vectorizers/tfidf_vectorizer.py', 'tests/test_quick_start.py']"
#397,2018-09-15 09:06:39,2018-09-15 12:06:38,8,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/cross_validation.py', 'deeppavlov/deep.py', 'deeppavlov/models/classifiers/cos_sim_classifier.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/classifiers/logreg_classifier.py', 'deeppavlov/paramsearch.py', 'tests/test_quick_start.py']"
#382,2018-08-30 09:14:36,2018-08-30 12:14:35,12,"['deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/dataset_iterators/kvret_dialog_iterator.py', 'deeppavlov/metrics/bleu.py', 'deeppavlov/metrics/google_bleu.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/seq2seq_go_bot/bot.py', 'deeppavlov/models/seq2seq_go_bot/dialog_state.py', 'deeppavlov/models/seq2seq_go_bot/kb.py', 'deeppavlov/models/seq2seq_go_bot/kb_attn_layer.py', 'deeppavlov/models/seq2seq_go_bot/network.py', 'tests/test_quick_start.py']"
#381,2018-08-21 08:56:04,2018-08-21 11:56:03,2,"['deeppavlov/models/__init__.py', 'deeppavlov/models/tokenizers/nltk_tokenizer.py']"
#378,2018-08-21 08:57:25,2018-08-21 11:57:25,5,"['deeppavlov/metrics/squad_metrics.py', 'deeppavlov/models/preprocessors/odqa_preprocessors.py', 'deeppavlov/models/ranking/logit_ranker.py', 'deeppavlov/models/squad/squad.py', 'deeppavlov/vocabs/wiki_sqlite.py']"
#377,2018-08-21 08:56:48,2018-08-21 11:56:47,2,"['deeppavlov/core/common/params_search.py', 'deeppavlov/models/evolution/evolution_param_generator.py']"
#369,2018-08-10 14:19:09,2018-08-10 17:19:09,7,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/classifiers/utils.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'deeppavlov/models/ranking/ranking_model.py', 'deeppavlov/models/seq2seq_go_bot/bot.py', 'deeppavlov/models/squad/utils.py']"
#367,2018-08-10 14:17:48,2018-08-10 17:17:48,5,"['deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/morpho_tagger/network.py', 'deeppavlov/models/morpho_tagger/tagger.py', 'deeppavlov/run_model.py', 'tests/test_quick_start.py']"
#358,2018-09-10 12:28:34,2018-09-10 15:28:33,8,"['deeppavlov/deep.py', 'tests/test_quick_start.py', 'utils/ms_bot_framework_utils/__init__.py', 'utils/ms_bot_framework_utils/bot.py', 'utils/ms_bot_framework_utils/conversation.py', 'utils/ms_bot_framework_utils/model.py', 'utils/ms_bot_framework_utils/server.py', 'utils/server_utils/server.py']"
#354,2018-08-14 13:30:39,2018-08-14 16:30:38,4,"['deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/go_bot/bot.py', 'deeppavlov/run_model.py', 'tests/test_quick_start.py']"
#311,2018-07-10 13:45:21,2018-07-10 16:45:20,2,"['deeppavlov/package_meta.py', 'utils/pip_wrapper/pip_wrapper.py']"
#304,2018-07-10 13:24:13,2018-07-10 16:24:12,2,"['deeppavlov/models/ranking/tfidf_ranker.py', 'tests/test_quick_start.py']"
#1,2018-01-09 12:21:25,2021-07-30 00:35:43,14,"['deeppavlov/dataset_iterators/huggingface_dataset_iterator.py', 'deeppavlov/dataset_readers/huggingface_dataset_reader.py', 'deeppavlov/models/classifiers/proba2labels.py', 'deeppavlov/models/classifiers/utils.py', 'deeppavlov/models/embedders/transformers_embedder.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'deeppavlov/models/preprocessors/torch_transformers_preprocessor.py', 'deeppavlov/models/torch_bert/torch_bert_ranker.py', 'deeppavlov/models/torch_bert/torch_transformers_classifier.py', 'deeppavlov/models/torch_bert/torch_transformers_multiplechoice.py', 'deeppavlov/models/torch_bert/torch_transformers_sequence_tagger.py', 'deeppavlov/models/torch_bert/torch_transformers_squad.py', 'tests/test_quick_start.py', 'utils/prepare/upload.py']"
